그것: 두 번째 이야기,10,처음에는 무서워서 거의 가리다시피 봐서 괜히 봤다했는데 중간으로 갈수록 더 재밌었던것같아요. 특히 친구들의 우정을 그린 영화인것같아 더 감동적이고 슬펐던것같아요. 영화시간이 3시간 가까이 되었지만 단 한번도 지루하다고 생각한적이 없는 영화였습니다!
존 윅 3: 파라벨룸,8,데드풀이 마스크 벗은거얌?
위대한 쇼맨,10,어떤 말이 필요할까 그저 거추장스러울뿐인 수식어가 필요없는개인적으로는 내 생 최고의 감동영화 !
그것: 두 번째 이야기,10,진짜 개 갑툭튀오집니다
벌새,10,"""살아 남은"" 우리들은 어떻게 살아야 할까?"
봉오동 전투,1,와.. 전투 하나로 스토리 만들라니 억지 스토리에 어디선가 본 듯한 스토리 조합에.. 애국에 호소하는 이런영화는 제발 좀...
브레이크다운,10,결말에 부부가 살아서다행! 몰입해서 봄.
봉오동 전투,10,가슴 찢어지게 화가 치밀어 오르는 역사를 적당히 가볍게 보여주어 너무 힘들지 않게 봤습니다. 평론가들의 얘기도 일부 동의하지만 가끔은 청자의 입장에서 너무 큰 부담을 갖지 않게 이야기를 하는 방법도 필요하다고 봅니다. 그런 이야기 방식이 좋았습니다.
알라딘,10,쟈스민넘예뻐요영화도꿀잼
극장판 헬로카봇 : 달나라를 구해줘!,1,만들때 중국이 도와줬음?
겨울 나그네,6,이미숙이 순수여대생이라? 1980년대 청춘의 위기들.
그것: 두 번째 이야기,8,사실 무섭지 않아진짜로 무섭지 않아스릴러 수준이고 좀 역겨운 괴물이 있어 그렇지나머지는 그냥 무섭지 않음 딱 편안하게 볼 수 있는 수준
봉오동 전투,10,독립군들께 정말 감사합니다 ..요즘 잘못 정치하여 티비에 나오는 몇수십명에 정치인들 같은 민족끼리도 더 받으려 더 들주려하는 그런 정치거짓과 그속에서 자기들끼리 만들어가는 나라반성하세요 부끄럽지도 않습니까
유열의 음악앨범,9,진짜 평점이 왜케 낮은지 모르게씀 ㅠㅠ 기대 안하고 보긴했는데 너무 재밌어서 한번더봤어요 뭔가 옛사랑ㅇ이 생각나는 ..젊은 사람들보다는 약간 20대후반~삼십대면 공감?
겟 아웃,8,곱씹을수록 수작인영화. 근데 수술장면은 너무 무균법 안지키는 말도 안되는 설정에 헛웃음만.
그것: 두 번째 이야기,8,1편잼게 봤으면 충분히 볼만함근데 러닝타임은 솔직히 스릴러치곤 좀긴감이 ㅋㅋ
헨젤과 그레텔,10,이것이 컬트다. 숨은 명작..미쟝센 쩔음...
유열의 음악앨범,10,재밋어요옹 배우캐스팅이 좋네요옹
그것: 두 번째 이야기,2,공포인지 판타지인지 SF인지 우정물인지 장르를 알 수없었던 짬뽕영화...영화수준에 비해 평점이 너무 높다.
더 울프 오브 월 스트리트,10,마고로비 너무 섹시하다...
그것: 두 번째 이야기,1,너무 지루하네요...보다가 그냥 잤어요...
명량,10,"한명의 일본인이라도 더 죽여라, 저들의 후손이 우리의 후손을 업신여기지 않게하기 위해!"
그린 북,10,인 생 영 화..너무 재밌고 슬프고 맘아파하다 즐거워하며 봤습니다히든피겨스에 이은 인생영화2 등극
극한직업,1,마이너스가 있다면 마이너스 주고 싶을정도네요. 영화관 가서 안보고 뱅기에서 공짜로 봣는데도 지겨워 죽는줄보다가 2번이나 잠듬ㅋㅋ 너무 억지로 웃겨야한다는 강박이 있는느낌. 공명?인가 이사람 연기도 넘어색.코빅이 더웃긴듯.영화가좋다에서본 편집본은잼있더라
유열의 음악앨범,8,라디오를 통한 사랑의 연결고리 얘기가아날로그적인 감성을 적절하게 잘 표현한 영화였음.
유열의 음악앨범,1,영화관이 편한자리라 잘잤습니다.마지막에 오줌 마려워 죽는줄알았네..내용은 5분마다 한번씩 흘겨봐도 충분히 이해합니다. 스킵하면서보세요~
존 윅 3: 파라벨룸,3,"엉거주춤한 뜀박질, 액션씬에 합의 불일치, 거기에 엉성한 칼부림...이럴때마나 잉?잉?하면서 관람 했습니다.샷건도 초반에 볼만하고 그냥 타박상 정도로 죽더만요. 여기 8점이상 주신분들중에 영화 하나 추천 드립니다.""이퀼리브리엄"""
퍼스트 어벤져,10,진짜 자주 보는영화 이제 이거보면 울것같음
분노의 질주: 홉스&쇼,8,재밌네요 그냥 저냥 볼만 합니다.
변신,8,마무리가 좀 아쉽지만 전체적으로 스릴있고 좋았다. 사자보단 100배 재밌음
창간호,4,한국영화계의 미래만 암담하게 느껴지게 하네요... ㅠ
유열의 음악앨범,10,취향이 다른거지 재미있게 보신 분들도 많으니까자꾸 영화 욕하지 마세요ㅠㅠ
센과 치히로의 행방불명,10,"30대 중반인데, 이걸 별 써 몇번이나 봤는지.. 음악 너무 좋다.."
그것: 두 번째 이야기,10,솔직히 무섭진 않은 데 리치랑 에디가 개꿀잼임 둘 케미가 짱입니다
에이리언: 커버넌트,2,이 영화를 통해 배운건 평점의 평이 이상하면 그영화는 평점이 낮은거나 다름없다는거다
엑시트,10,착한 존잼. 빻은 장면 안넣고도 재밌게 만들수 있음을 증명했음 배우도 연기도 좋구요
유열의 음악앨범,1,도저히 영화에 집중이 안돼서요. 같이보던 여자친구에게 adhd냐는 소리까지 들었네요.
실종2,4,실종된 건 스릴이였네.. 함은정 이쁘당.
봉오동 전투,10,잊을수없는역사이고 잊어서도안되는역사입니다 가슴이먹먹합니다 촬영하신 출연분들 스텝분들 너무고생하셨어요 감사합니다
그것: 두 번째 이야기,1,어제 보고왔는데 진심 구라안치고 영화 중간에 30%는 나갔어요. 진짜 너무 재미없고 저급한 삼류 잡탕 영화입니다. 네이버 평점 알바가 실제함을 느끼고 갑니다.
47미터 2,6,공포스러운영화지만 억지스러운령화다
사자,10,조카들과함께봤는데 조카들이너무무서웠다네요ㅎ
안나,8,액션의정석 재우가 넘이쁘다
유랑지구,2,신파극만 좀 줄였다면 더 좋았을껄
도마 안중근,10,너무슬프고너무시원해오
변신,8,국내공포영화의큐ㅓㄹ라티를 한단계업그레이드 시킨영화임
엑스맨: 다크 피닉스,4,로건이 그립다. 최고였던 부분은 액션씬이랑 마지막에 닭튀김된거다. 별로였던 부분 은 위에 두가지 빼고 전부
유열의 음악앨범,10,진짜 강추해요 최고~~~
광대들: 풍문조작단,6,구성이너무단순하고 리얼리티부족함
"내 어깨 위 고양이, 밥",10,내가 액션 영화 말고 드라마 영화를 끝까지 다본건 정말 오랜만인듯ㅋㅋ 고양이 넘 귀여웡 ㅋㅋ
47미터 2,10,"킬링타임 영화로 정말 볼만하고 만족합니다.올해들어 본 영화중 깝놀스릴러로 최고네요ㅎ내용과 결말이 어느정도 예상 되지만, 뻔한 스토리를 잘 포장해서 그런지 와이프와 잘 봤습니다."
그것: 두 번째 이야기,1,지루함+영화정체성혼란+너무길고도긴영화내용 그냥 별로였음 무슨 공포영화가 3시간이야 ㅋㅋㅋ.. 공포도 아닌 살짝살짝 갑툭튀 빼곤 그냥 이게 공포인지 의문점인 든 영화 돈만 아까운 영화 그냥 할것도 없고 시간 떼워야할때 몇천원주고 영화관에 주무시고 오세요
유열의 음악앨범,10,여러번 보고 싶어지는 영화임 생각이상으로 재밌어서 좋았음!!
엑스맨: 다크 피닉스,10,재미있어요
분노의 질주: 홉스&쇼,4,영화 전개나 대사나 뭔가 어정쩡하고 허술함.. 뜬금없는 느낌..? 전작 분노의 질주하고 비교하면 별로
봉오동 전투,9,모든 독립운동가 분들 존경을 표합니다
극장판 헬로카봇 : 달나라를 구해줘!,10,나 7살인데 내 동년배들 배꼽잡고 웃더이다.
엑시트,9,여태 이런 느낌의 재난영화는 없었다ㅋㅋ
그것: 두 번째 이야기,2,감독이 전반적으로 노출을 좋아함. 최대무기는 상대방 디스...연기자들이 아까운 영화임
지금 만나러 갑니다,10,기적같은 단 한 사람을 위해 사는 삶.. 그렇게 살고프다.. ㅠ
유열의 음악앨범,1,재밌기만하구만..11 점을 듣리고 싶은 제 마음에 1점 드립니다 영화대박나세요
유열의 음악앨범,1,잍도 끝도 없는 영화 심하다
그것: 두 번째 이야기,8,상당히 부산한 영화 정신이 없다. 터져줄 때 제대로 안 터져 준 것도 아쉬움 다만 볼거리는 다양했음
수색자,10,와~~~57년도에 한국서 개봉 했다면 나도 태어 나기 한참 전이네 ~ㅎ 존웨인 할아버지 나온영화 아니 명작이겠지? 지금 tv The Move방송에서 해주고 있네
안녕 베일리,10,너무 울었어요 ㅠㅠ 베일리 덕분에 씨제이가 잘크고 성공하고 트렌트와 다시 만나서 행복하고 우아 베일리야 최고야 잼있는 영화였습니다 그리고 헨리..ㅋㅋ연기잘해요
봉오동 전투,10,잘만들었다 청산리 대첩도 기대해본다
향수 - 어느 살인자의 이야기,10,"뛰어난 후각, 하지만 체취가 없다 그런 자신을 위해 최고의 향을 수집, 향수는 위기에서 그를 살려내고 첫살인대상이 사실 첫사랑이었음을 깨닫게 해준다 자신이 집착해온 채취보단 고유의 인간미 감정 자체가 결여되었다는걸 깨달은순간 그는 자살을 결심한다"
그것: 두 번째 이야기,2,하나도 안 무서움.. 배우들 연기는 훌륭한데 영화 내용이 무섭다기보다는 오히려 코미디 같았음
봉오동 전투,10,대한독립만세!!!!
엑시트,10,"우울할때마다 계속 보고 싶은 영화! 벌써 영화관에서 세번이나 보고, 집에 Btv에 떠서 예약구매 했어요ㅠㅠ 써니 이후로 인생영화"
화이트 라이언 찰리,8,몰랐네... 사자 농장이라하면 보호하는게 아니라 사냥감으로 키우고 있다니... 인간의 잔인함은 어디까지 일지... ㅜ.ㅜ
그것: 두 번째 이야기,10,할머니씬이랑 거울집씬 최고로 소름끼치고 무서웠네요..영화는 이렇게 만들어야지. 제임스완은 보고 쫌 배워라.
봉오동 전투,6,"■ 국뽕이면 어떠냐, 국민에게 애국심 고취 필요하다~ 2탄 청산리 전투~ ■ 푱시기 헛소리 속으로~ 박푱시기는 밥은 먹고 다니냐? ㅋㅋㅋ"
도어락,1,최악. 주변 남성들은 정상적인 사람은 없고 형사는 무능하고 결국 사건을 해결하는건 여성들이다. 최악의 페미니스트적 영화라 생각됨.
비긴 어게인,10,억지스러운 주인공들 사이 러브스토리 없어서 좋았어요 그리구 노래 너무 좋다...
봉오동 전투,10,감동입니다. 볼 때마다 눈물이 흐릅니다. 지금의 나를 있게 해 주셔서 감사합니다. _()_
이터널 윈터 여자 포로수용소,10,마지막에 눈물흘리며 봤네요 재밌습니다
바닐라 스카이,10,역시... 톰 형은 헐리웃 최고의 미남 배우가 아니라 미남의 헐리웃 최고의 연기파 배우다... 이 정도면 진짜 헐리웃의 이병헌이다.
변신,2,내가 본 영화중 진짜 병맛...
도어락,10,재미있는 영화입니다.
그것: 두 번째 이야기,2,아니그래서 페니와이즈 정체가 뭐냐
유열의 음악앨범,10,다시 보고 싶은 영화네요 오랫만에 웃다 울다 잘 보고 갑니다
그것: 두 번째 이야기,10,뭐 하나 나무랄게 없는 수작이다. 연출력이 너무 좋음. 이 감독 앞으로 거장소리 들을듯.
아무도 머물지 않았다,7,무서울 정도로 인물에 대한 묘사가 차갑다
그것: 두 번째 이야기,2,최악의 영화 입니다.평점만 보고 갔다가 ㅠㅜㅜ..
화이 : 괴물을 삼킨 아이,10,난 왜 이 영화를 지금도 찾아서 다시 보게 되는지..
안녕 베일리,1,헨리가 모든 걸 망쳤다. 기분 잡치고 영화관을 나섰다...
애프터,10,영화 주인공 하딘 과 테사 캐스팅이 찰떡이고 책에비해서 내용이 빨리전개되고 다른부분도 많지만 주인공의 연기와 비주얼만으로 만족스러웠던 영화>_<오랫만에 연예세포가 살아나는 느낌의 영화!
더 바디,9,사라진 밤을 먼저 보지 말았어야 했다....
기생충,8,그럭저럭 볼만했어요. 기대보다는~~
그것: 두 번째 이야기,10,연기력도 좋고 진짜 잘 만듬
틴 스피릿,2,왜! 극장에 나랑 내 친구 4명만 있었는지 알았음 이런류 영화 좋아하는데 진짜 별로
스파이더맨: 파 프롬 홈,10,톰 홀랜드의 스파이더맨의 매력을 한껏 느낄 수 있는 영화
그것: 두 번째 이야기,1,"여기 알바생 득실거리네...영화끝나고 나가는 관람객들이 돈 받고 봐야하는거 아니냐고함..돈 아깝고 시간아깝...다른분들 돈,시간 버리지마세요~ 이상한 장르 다섞은 잡탕영화"
그것: 두 번째 이야기,10,어제 심야로 봤는데 진짜 마무리 잘 끝맺혔고보는내내 지루하지않아요 추천합니다
소림축구,7,"주성치 영화를 ""영화""로 보는 당신은 아마츄어."
그것: 두 번째 이야기,10,재미있었네요 마지막에 왜 한명을 죽이죠 ㅠㅠ처음 죽은 친구도 ㅠㅠ
안녕 베일리,10,보기전에는 엄청 슬프고 차분하게 가라앉은? 분위기의 영화라고 생각했는데 아니였어요!!베일리가 넘 귀엽고 재밌었어요ㅋㅋㅋ전체적으로 따뜻하고 재밌엇어용헨리만 동양인이여서 자꾸 시선이 가지만 연기 자연스러웠어용기대이상이였어요~
봉오동 전투,10,이거 연변에서 싸웟던 전투네요 ㄷㄷ
암전,1,역대급 노잼 영화 개연성 1도 없고 결말도 어처구니가 없음
라이온 킹,8,ㅇ감동아네요 4살아기랑 재미있게 봤어요^^
유열의 음악앨범,10,결혼하고 이영화를보니 계속 설레이네요ㅠㅠ 다신 느껴볼수없는 감정들이엿어요 대리만족햇습니더
광대들: 풍문조작단,10,처음에 평점보고 보지말까 고민했는데 막상 보니까 재미있는데?? 배우들 연기도 좋고 내용도 좋고 전 진짜 재미있게 봤습니다
작전명 발키리,10,"첫 씬의 톰 크루즈가 편지를 쓰며 중얼거리는 히틀러 천하의 중압감부터 시작해 별 20개 줘도 모자랄 정도의 상당한 수작.. 이 정도면 톰 형의 숱한 신급 연기들 중에서도 인생작이다 정말, 특별한 총격전 없이도 액션이 가득하고, 시종일관 관객을 조여든다"
월-E,10,내 인생 최고의 로맨스 영화
엑시트,10,기대 안하고 봤는데 정말 재미있어성 놀람
안녕 베일리,6,진지한 부분에서 빵터지는 것을 경험하게 됨. 그 장면 이후로는 몰입이 안됨
